Year,Regional code,Country,Number of issued,Number of issued_numerical,Travel certificate,Diplomacy,Public use,Passing,Short -term stay,Staying in medical care,Advanced profession,Employment,Employment_Professor,Employment_Art,Employment_religion,Employment_Report,Employment_Management / Management,Employment_Law accounting,Employment_Medical care,Employment_Research,Employment_Education,Employment_Technology,Employment_Humanities International,Employment_C corporate rotation,Employment_show,Employment_Skills,Ordinary,General_Cultural activity,General_Studying abroad,General_Arademy,General_Training,General_Family stay,General_Stifying 1 I,General_Steng 1,identification,Specific_housework employee,Specific_profit representative staff,Specific_working holiday,Specified_Amasport,"Specific_Japanese spouse, etc.","Specific_Permanent resident's spouse, etc.",Specified_Distingant,Specific_Others
2015,2960,Kiribass,64,27,0.0,9.0,23.0,0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,0.0,1.0,0.0,13,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,3000,Greece,91,1,0.0,0.0,1.0,0,0,0.0,0.0,49,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16,0.0,32,3.0,22.0,0.0,0,7.0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,1,5.0
2015,3080,Grenada,27,1,0.0,1.0,4.0,0,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,1.0,0.0,7,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,3200,Guatemala,57,4,0.0,3.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,0.0,9.0,0.0,43,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,3240,Guinea,103,19,0.0,9.0,11.0,3,59,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,13,0.0,12.0,0.0,1,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,2.0,1,1.0
2015,3280,Gaiana,49,2,1.0,2.0,4.0,0,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,1.0,0.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,3320,Haiti,121,10,0.0,4.0,8.0,1,90,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,0.0,2.0,0.0,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,3400,Honduras,106,0,0.0,0.0,0.0,0,0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,87,2.0,8.0,0.0,77,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0,0.0
2015,3440,China (Hong Kong),8,0,0.0,0.0,0.0,0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,0.0,0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,2,0.0
2015,3441,Hong Kong DI,5480,24,0.0,0.0,0.0,1,5460,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,12,0.0,6.0,0.0,0,6.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1,2.0,2,0.0
2015,3442,Hong Kong SAR,1364,846,0.0,0.0,2.0,0,15,1.0,4.0,238,9.0,0.0,7.0,0.0,22.0,0.0,0.0,4.0,1.0,0.0,0.0,34.0,64,4.0,803,13.0,712.0,0.0,40,35.0,3.0,0.0,301,0.0,0.0,239.0,0.0,41,1.0,4,16.0
2015,3480,Hungary,544,0,0.0,0.0,0.0,0,0,0.0,0.0,437,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,370,15.0,98,6.0,67.0,0.0,3,15.0,7.0,0.0,9,0.0,0.0,0.0,0.0,5,0.0,0,4.0
2015,3520,Iceland,56,28,0.0,0.0,0.0,0,0,0.0,0.0,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.0,25,0.0,25.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,3560,India,74088,12371,0.0,11.0,340.0,862,66317,0.0,37.0,3219,177.0,0.0,8.0,0.0,15.0,0.0,0.0,41.0,7.0,0.0,0.0,699.0,121,471.0,3129,94.0,437.0,0.0,558,2008.0,32.0,0.0,173,2.0,0.0,0.0,0.0,30,32.0,42,67.0
2015,3600,Indonesia,162273,8616,0.0,304.0,2338.0,1197,145258,2.0,5.0,1122,49.0,0.0,7.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,0.0,185.0,530,32.0,11372,83.0,2258.0,0.0,1149,533.0,664.0,6685.0,675,6.0,0.0,0.0,1.0,130,11.0,101,426.0
2015,3640,Iran,4255,45,0.0,8.0,37.0,5,3808,0.0,0.0,68,21.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17,12.0,309,39.0,73.0,0.0,137,60.0,0.0,0.0,20,0.0,0.0,0.0,0.0,12,4.0,1,3.0
2015,3680,Iraq,1000,39,0.0,14.0,51.0,2,737,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,188,2.0,5.0,0.0,176,5.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,2,0.0
2015,3720,Ireland,385,49,0.0,0.0,3.0,0,1,0.0,0.0,300,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,6.0,185,2.0,35,3.0,31.0,0.0,0,1.0,0.0,0.0,46,0.0,0.0,37.0,0.0,6,0.0,0,3.0
2015,3760,Israel,188,8,0.0,8.0,0.0,0,4,0.0,0.0,130,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,104,0.0,44,2.0,35.0,0.0,1,6.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2015,3800,Italy,2088,6,0.0,4.0,7.0,0,2,0.0,2.0,1383,66.0,18.0,4.0,0.0,8.0,0.0,0.0,7.0,2.0,0.0,0.0,15.0,1142,59.0,635,36.0,545.0,0.0,3,51.0,0.0,0.0,55,0.0,0.0,0.0,0.0,45,3.0,1,6.0
2015,3840,Court Jiboire,317,34,0.0,14.0,27.0,3,163,0.0,0.0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,102,1.0,15.0,0.0,82,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2015,3880,Jamaica,606,46,0.0,10.0,11.0,29,377,0.0,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,39,0.0,24,0.0,4.0,0.0,17,3.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2015,3980,Kazakhstan,2845,81,1.0,39.0,36.0,2,2530,0.0,0.0,39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30,0.0,195,0.0,94.0,0.0,73,28.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0,3.0
2015,4000,Jordan,1510,72,0.0,20.0,40.0,2,1332,0.0,0.0,8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,106,0.0,10.0,0.0,87,9.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2015,4040,Kenya,1606,63,0.0,72.0,77.0,5,1099,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,334,3.0,83.0,0.0,231,17.0,0.0,0.0,13,2.0,0.0,0.0,0.0,4,1.0,1,5.0
2015,4080,north korea,0,0,4.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4100,South Korea,20399,4700,1.0,1.0,10.0,0,6,0.0,17.0,9299,147.0,8.0,66.0,7.0,147.0,0.0,11.0,24.0,11.0,0.0,0.0,565.0,6438,37.0,7388,194.0,5687.0,0.0,99,1374.0,34.0,0.0,3678,0.0,0.0,3198.0,2.0,356,32.0,25,65.0
2015,4140,Kuwait,2336,100,0.0,44.0,55.0,0,2202,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,30,0.0,3.0,0.0,27,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,4170,Kyrgyzstan,894,5,0.0,13.0,29.0,0,576,0.0,0.0,24,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,251,1.0,87.0,0.0,129,34.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,4180,Laos,3410,50,0.0,0.0,59.0,14,2741,0.0,0.0,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.0,550,3.0,88.0,0.0,313,14.0,3.0,129.0,28,0.0,0.0,0.0,0.0,15,5.0,5,3.0
2015,4220,Lebanon,1188,32,0.0,3.0,17.0,1,1138,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,1.0,14,0.0,6.0,0.0,7,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0,0.0
2015,4260,Lesot,37,11,0.0,11.0,1.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,0.0,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4280,Latvia,168,0,0.0,0.0,0.0,0,1,0.0,0.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68,69.0,24,1.0,22.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0,1.0
2015,4300,Liberia,60,15,0.0,12.0,10.0,1,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,0.0,1.0,0.0,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4340,Libya,85,4,0.0,4.0,3.0,0,77,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4380,Liechtenstein,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,1.0,0.0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4400,Lithuania,479,1,0.0,0.0,0.0,0,1,0.0,0.0,414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77,329.0,59,3.0,52.0,0.0,2,2.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1,0.0,0,4.0
2015,4420,Luxembourg,23,1,0.0,1.0,0.0,0,0,0.0,0.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,7,0.0,7.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,4460,Macau,65,60,0.0,0.0,1.0,0,0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,56,0.0,56.0,0.0,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0,2.0
2015,4461,Macau travel certificate,455,2,0.0,0.0,2.0,0,451,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4500,Madagascar,203,32,1.0,22.0,31.0,1,110,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39,0.0,12.0,0.0,26,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4540,Malawi,288,17,0.0,15.0,12.0,1,82,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,176,0.0,16.0,0.0,159,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4580,Malaysia,2887,659,0.0,37.0,24.0,14,585,2.0,6.0,318,27.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,84.0,52,12.0,1845,46.0,913.0,0.0,439,228.0,215.0,4.0,56,1.0,0.0,0.0,1.0,40,1.0,2,11.0
2015,4620,Maldives,303,30,0.0,16.0,29.0,0,206,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,49,1.0,2.0,0.0,44,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2015,4660,Mari,105,27,0.0,19.0,12.0,2,37,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0.0,25,0.0,4.0,0.0,20,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,4700,Malta,2,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4780,Mauritania,55,5,0.0,3.0,6.0,0,30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,0.0,5.0,0.0,9,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0,0.0
2015,4800,Mauritius,32,0,0.0,0.0,1.0,0,0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0.0,23,0.0,5.0,0.0,17,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,4840,Mexico,844,8,0.0,11.0,3.0,0,0,0.0,0.0,277,9.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,183,1.0,526,19.0,210.0,0.0,231,38.0,28.0,0.0,27,0.0,0.0,0.0,0.0,20,0.0,1,6.0
2015,4920,Monaco,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,4960,Mongolia,16647,1251,1.0,58.0,268.0,116,14184,8.0,0.0,101,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,21,6.0,1857,16.0,943.0,0.0,366,212.0,0.0,320.0,55,0.0,0.0,0.0,0.0,27,3.0,10,15.0
2015,4980,Moldoba,186,2,1.0,3.0,2.0,3,137,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,24,0.0,7.0,0.0,17,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,1,0.0
2015,4990,Montenegro,97,3,0.0,3.0,1.0,0,74,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,13,2.0,0.0,0.0,11,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,2.0
2015,5040,Morocco,1374,30,0.0,1.0,25.0,2,1188,1.0,0.0,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,131,9.0,51.0,0.0,70,1.0,0.0,0.0,14,0.0,0.0,0.0,0.0,10,1.0,1,2.0
2015,5080,Mozambique,403,16,0.0,11.0,34.0,0,143,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,213,0.0,40.0,0.0,171,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5120,Oman,607,60,0.0,23.0,43.0,0,528,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,6,0.0,6.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5160,Namibia,122,4,0.0,1.0,10.0,0,75,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,36,1.0,4.0,0.0,29,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5200,Naure,33,17,0.0,9.0,8.0,0,8,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0.0,0.0,6,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5240,Nepal,18054,164,0.0,48.0,113.0,104,4256,0.0,0.0,3488,10.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,57,3293.0,9917,18.0,6726.0,0.0,201,2884.0,3.0,85.0,128,1.0,0.0,0.0,0.0,20,50.0,57,0.0
2015,5280,Netherlands,993,5,0.0,1.0,2.0,0,1,0.0,0.0,641,31.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,31.0,519,7.0,329,38.0,249.0,0.0,5,37.0,0.0,0.0,19,0.0,0.0,0.0,0.0,13,0.0,0,6.0
2015,5480,Vanuatsu,105,20,0.0,10.0,29.0,0,39,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,26,0.0,0.0,0.0,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5540,new zealand,763,14,0.0,10.0,3.0,0,0,0.0,1.0,340,21.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,104.0,0.0,0.0,11.0,118,27.0,140,4.0,92.0,0.0,20,24.0,0.0,0.0,269,0.0,0.0,217.0,5.0,32,0.0,1,14.0
2015,5580,Nicaragua,225,6,0.0,6.0,5.0,4,120,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,85,0.0,3.0,0.0,80,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,5620,Nigail,99,41,0.0,38.0,10.0,1,21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28,0.0,0.0,0.0,28,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,5660,Nigeria,1371,30,0.0,21.0,58.0,2,1014,0.0,1.0,22,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,226,7.0,83.0,0.0,116,20.0,0.0,0.0,27,0.0,0.0,0.0,0.0,7,9.0,10,1.0
2015,5780,Norway,323,29,0.0,6.0,0.0,0,23,0.0,0.0,77,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,0.0,189,13.0,164.0,0.0,1,11.0,0.0,0.0,28,0.0,0.0,25.0,0.0,2,0.0,0,1.0
2015,5830,Micronesia,576,147,0.0,25.0,19.0,245,242,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44,0.0,1.0,0.0,42,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,5840,Marshall,148,47,0.0,17.0,34.0,15,60,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,0.0,1.0,0.0,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,5850,Palao,722,255,0.0,11.0,7.0,409,259,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,34,0.0,1.0,0.0,33,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2015,5860,Pakistan,6433,259,0.0,21.0,121.0,12,4900,0.0,1.0,253,6.0,0.0,4.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1,27.0,898,12.0,89.0,0.0,247,541.0,9.0,0.0,227,0.0,0.0,0.0,1.0,33,69.0,118,6.0
2015,5910,Panama,689,93,0.0,32.0,25.0,8,570,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,46,0.0,8.0,0.0,37,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2015,5980,Papua New Guinea,539,98,0.0,9.0,81.0,7,297,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,144,0.0,7.0,0.0,137,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6000,Paraguay,587,25,1.0,17.0,15.0,1,317,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,84,3.0,12.0,0.0,69,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,64,0.0,74,0.0
2015,6040,Peru,3354,183,0.0,61.0,52.0,24,2244,0.0,0.0,63,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,43,3.0,175,12.0,46.0,0.0,95,2.0,0.0,20.0,735,3.0,0.0,0.0,0.0,77,79.0,576,0.0
2015,6080,Philippines,225676,78523,0.0,208.0,808.0,1060,200484,0.0,12.0,5354,32.0,0.0,40.0,0.0,7.0,0.0,0.0,1.0,74.0,0.0,0.0,743.0,3382,102.0,11896,40.0,793.0,0.0,589,537.0,1055.0,8882.0,5854,15.0,0.0,0.0,0.0,2072,239.0,2746,782.0
2015,6160,Poland,1462,12,0.0,4.0,2.0,0,7,0.0,1.0,1161,24.0,16.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,28.0,612,443.0,236,23.0,157.0,0.0,18,38.0,0.0,0.0,51,0.0,0.0,42.0,0.0,9,0.0,0,0.0
2015,6200,Portugal,270,4,0.0,2.0,2.0,0,0,0.0,0.0,182,8.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,69,60.0,65,18.0,40.0,0.0,0,7.0,0.0,0.0,19,0.0,0.0,8.0,0.0,7,0.0,1,3.0
2015,6240,Guinea Visau,25,20,6.0,13.0,8.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6260,East Timor Democratic Republic,360,23,0.0,8.0,45.0,0,206,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101,0.0,6.0,0.0,95,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6340,Qatar,1717,96,0.0,246.0,182.0,0,1259,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,25,0.0,3.0,0.0,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6420,Romania,554,9,0.0,0.0,2.0,0,36,2.0,1.0,425,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,144,229.0,76,6.0,52.0,0.0,4,14.0,0.0,0.0,12,0.0,0.0,0.0,0.0,10,0.0,1,1.0
2015,6430,Russia,47813,2289,1.0,170.0,488.0,2119,41838,69.0,8.0,2318,70.0,42.0,0.0,1.0,10.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,2078,15.0,723,33.0,459.0,0.0,15,122.0,94.0,0.0,80,0.0,0.0,0.0,0.0,63,2.0,13,2.0
2015,6460,Rwanda,130,10,0.0,8.0,6.0,0,57,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,58,0.0,7.0,0.0,51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6590,St. Christopher Navis,112,11,0.0,2.0,5.0,0,96,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8,0.0,1.0,0.0,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6620,St. Lucia,33,4,2.0,3.0,4.0,0,14,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6700,St. Vincent,28,2,1.0,3.0,5.0,0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6740,Sun Marino,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2015,6780,Santa Principa,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
